Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
IDDLNTM41.C_R2	(1, 38.87488329635634)	(2, 38.012528953980265)	(3, 38.26924303059278)	(4, 37.98209448782133)	(5, 38.25206339104544)	(6, 38.68781375599262)	(7, 38.533720020724644)	(8, 38.52364961696486)	(9, 38.35993826551361)	(10, 38.55032170871202)	(15, 38.55943851201604)	(20, 38.49342326045114)	(25, 38.53257353433073)	(30, 38.43306997235603)	(35, 38.4056583537248)	(40, 38.35487551971009)	(45, 38.277848741091624)	(50, 38.229077319756506)	(55, 38.154190021291605)	(60, 38.08682087994204)	(65, 38.03411781854479)	(70, 37.9481589613979)	(75, 37.863520093821975)	(80, 37.71998627512181)	(85, 37.659946171639845)	(90, 37.61043530189337)	(95, 37.519714641812264)	(100, 37.38617024302804)	(105, 37.06809167889043)	(110, 36.8853339004295)	(115, 36.73219196074481)	(120, 36.57204295674996)	(125, 36.60465566858461)	(130, 36.441254284365115)	(135, 36.3204777105114)	(140, 36.13093125731145)	(145, 36.06661062406801)	(150, 35.244784065644)
IDDLNTM42_R1	(1, 38.61575875602582)	(2, 37.62280023201393)	(3, 38.19646883537233)	(4, 38.17163194563543)	(5, 38.51239003186522)	(6, 38.730363671082884)	(7, 38.91518983043154)	(8, 38.761056881808564)	(9, 38.74518007103421)	(10, 38.97364996852385)	(15, 39.11303143194881)	(20, 39.139690439903255)	(25, 39.07483241020937)	(30, 38.93881764022585)	(35, 38.971655153854286)	(40, 38.8731407017039)	(45, 38.917611130252205)	(50, 38.85194251938526)	(55, 38.772728704624726)	(60, 38.67534073846163)	(65, 38.72217547017548)	(70, 38.641772575496255)	(75, 38.44524421786852)	(80, 38.10529616673604)	(85, 37.7816230838501)	(90, 37.16200097849946)	(95, 36.70606473420702)	(100, 36.13034233999939)	(105, 35.64606961134595)	(110, 35.175752325984)	(115, 34.75504895654312)	(120, 34.37498618172411)	(125, 34.21457001740446)	(130, 33.978924616462855)	(135, 33.950953456770335)	(140, 33.8511680816001)	(145, 33.85673832716183)	(150, 33.381335097157965)
IDDLNTM42_R2	(1, 38.90049698011585)	(2, 38.046567291121335)	(3, 38.28409692639565)	(4, 37.94342279931051)	(5, 38.26302659405907)	(6, 38.696301514353344)	(7, 38.54935116816692)	(8, 38.53260029491503)	(9, 38.39180558748108)	(10, 38.56597084672286)	(15, 38.592134290945395)	(20, 38.54706079000435)	(25, 38.5945680139891)	(30, 38.51288457170512)	(35, 38.50101377254205)	(40, 38.46707830538364)	(45, 38.4133432923896)	(50, 38.379672194147666)	(55, 38.32291301371862)	(60, 38.27307561630193)	(65, 38.25346043928721)	(70, 38.19290241472984)	(75, 38.137085283207675)	(80, 38.01299100527936)	(85, 37.96516139183101)	(90, 37.929986264488704)	(95, 37.84623742724607)	(100, 37.72580137894362)	(105, 37.41311704638555)	(110, 37.241131858007336)	(115, 37.10700644181657)	(120, 36.95396946719902)	(125, 37.00322331443058)	(130, 36.856338087775875)	(135, 36.75687755941006)	(140, 36.58508766136751)	(145, 36.53361196847846)	(150, 35.75820090570075)
IDDLNTM43_R1	(1, 38.62790288962852)	(2, 37.53719532271229)	(3, 38.13286956702965)	(4, 38.150532738749504)	(5, 38.437698052385926)	(6, 38.70113184815628)	(7, 38.89217834228462)	(8, 38.72375318051115)	(9, 38.738034093917285)	(10, 38.94560127066143)	(15, 39.071937816786125)	(20, 39.09507183842112)	(25, 39.01615672613106)	(30, 38.86483202833097)	(35, 38.885043015680665)	(40, 38.7812777032867)	(45, 38.82355517070906)	(50, 38.77292309640758)	(55, 38.691079258628534)	(60, 38.608902124722725)	(65, 38.65644523809571)	(70, 38.60368561550267)	(75, 38.41637263116171)	(80, 38.21208831706097)	(85, 37.99377181920329)	(90, 37.553885218441025)	(95, 37.221099456389844)	(100, 36.82688612803164)	(105, 36.445224869678455)	(110, 36.12230332632821)	(115, 35.79512348008289)	(120, 35.5296072648616)	(125, 35.43977153424231)	(130, 35.240046355254954)	(135, 35.19359298715451)	(140, 35.05111779048234)	(145, 35.00078462461201)	(150, 34.460422387512054)
IDDLNTM43_R2	(1, 38.97892992144335)	(2, 38.152526263201736)	(3, 38.30534349921255)	(4, 37.99994028244001)	(5, 38.215858939909104)	(6, 38.647507884020484)	(7, 38.48762914673827)	(8, 38.46675204808185)	(9, 38.35443494062411)	(10, 38.50324164149545)	(15, 38.5117115954468)	(20, 38.44792859222666)	(25, 38.47970602928926)	(30, 38.390237421387745)	(35, 38.368762986815845)	(40, 38.327538792867635)	(45, 38.26105936145897)	(50, 38.222224431014894)	(55, 38.1563133183986)	(60, 38.104783797383526)	(65, 38.07839520880806)	(70, 38.012605695572304)	(75, 37.942854623612035)	(80, 37.81626173284728)	(85, 37.76129296132366)	(90, 37.71470468764811)	(95, 37.6251708312985)	(100, 37.49687891583371)	(105, 37.19875651206966)	(110, 37.042676132233915)	(115, 36.88859817436606)	(120, 36.75279515253728)	(125, 36.75592058526415)	(130, 36.61106758765306)	(135, 36.46794920480458)	(140, 36.291895745965505)	(145, 36.19078678286074)	(150, 35.36586965099495)
IDDLNTM44_R1	(1, 38.565571403722004)	(2, 37.60941822390489)	(3, 38.185523724634606)	(4, 38.253960653294726)	(5, 38.47776558240356)	(6, 38.74404038688897)	(7, 38.91769126361367)	(8, 38.7653957990634)	(9, 38.76803532521455)	(10, 38.98202952803465)	(15, 39.108482342303375)	(20, 39.12595201579787)	(25, 39.04986120335242)	(30, 38.90831328517119)	(35, 38.92788279403904)	(40, 38.82270123440516)	(45, 38.86579618030404)	(50, 38.813452722385094)	(55, 38.726225003999446)	(60, 38.631859870712546)	(65, 38.65732791518247)	(70, 38.607692426890864)	(75, 38.44485073058391)	(80, 38.27746574934366)	(85, 38.05707051009377)	(90, 37.64964264692049)	(95, 37.28274571829966)	(100, 36.90955845009573)	(105, 36.49787129003512)	(110, 36.18060469898511)	(115, 35.82215486515042)	(120, 35.555731300864736)	(125, 35.42682377529064)	(130, 35.215086984979756)	(135, 35.13925152606472)	(140, 34.9821271298285)	(145, 34.91321153333684)	(150, 34.351398758981844)
IDDLNTM44_R2	(1, 38.83417538160621)	(2, 38.083445168722115)	(3, 38.29047446213708)	(4, 38.03691975548044)	(5, 38.219616694708265)	(6, 38.61912493182388)	(7, 38.50983711282021)	(8, 38.496000006984026)	(9, 38.374348712090644)	(10, 38.53888508283603)	(15, 38.54484839529949)	(20, 38.481572052363624)	(25, 38.518363389025865)	(30, 38.417442435784594)	(35, 38.394752113923474)	(40, 38.3485217758725)	(45, 38.277336719423)	(50, 38.23127949797059)	(55, 38.1602464314344)	(60, 38.10467373348469)	(65, 38.066838808411305)	(70, 37.99223419716304)	(75, 37.91363297578747)	(80, 37.77944796931742)	(85, 37.718360508114245)	(90, 37.68332871005218)	(95, 37.604265669813046)	(100, 37.48507467344757)	(105, 37.210223744255366)	(110, 37.054248046054425)	(115, 36.908868690012376)	(120, 36.75847165892276)	(125, 36.77405573210839)	(130, 36.61345067082682)	(135, 36.474724561932284)	(140, 36.28760751856824)	(145, 36.19152370324603)	(150, 35.364275342692075)
IDDLNTM45_R1	(1, 38.76482760427858)	(2, 37.74691647756157)	(3, 38.29408115884304)	(4, 38.29572341217225)	(5, 38.58545094360388)	(6, 38.80937346379402)	(7, 39.01102808538292)	(8, 38.86228949064781)	(9, 38.84849699440808)	(10, 39.05952482823317)	(15, 39.19042084575837)	(20, 39.22019741000257)	(25, 39.16084368301618)	(30, 39.035172018384685)	(35, 39.0666147339514)	(40, 38.96660389600181)	(45, 39.019281613743445)	(50, 38.96175763451793)	(55, 38.87824236548207)	(60, 38.79350276451568)	(65, 38.85723384920156)	(70, 38.80302934317204)	(75, 38.650668735031005)	(80, 38.50029870395313)	(85, 38.3929986426359)	(90, 38.03421865615714)	(95, 37.78953741660597)	(100, 37.519991027770935)	(105, 37.26903979330332)	(110, 37.0546858619262)	(115, 36.871183317523624)	(120, 36.704297676758685)	(125, 36.73407440870809)	(130, 36.600467017100684)	(135, 36.61490408833872)	(140, 36.509355456446436)	(145, 36.48401821697911)	(150, 36.05669945653028)
IDDLNTM45_R2	(1, 38.81293971521558)	(2, 37.93408220700064)	(3, 38.150003930591005)	(4, 37.83824119154556)	(5, 38.183484180681404)	(6, 38.62074702192221)	(7, 38.463334713407505)	(8, 38.45877900121062)	(9, 38.27795252894225)	(10, 38.4851164345871)	(15, 38.5065307136381)	(20, 38.45729497775285)	(25, 38.50839760810435)	(30, 38.42775932205167)	(35, 38.41323697271122)	(40, 38.38280786747096)	(45, 38.32372825466037)	(50, 38.29405793167061)	(55, 38.23356691176085)	(60, 38.19047279244907)	(65, 38.16657077422161)	(70, 38.10759119757247)	(75, 38.0426645424006)	(80, 37.92000083852608)	(85, 37.86317719628323)	(90, 37.82644933468196)	(95, 37.7346910188616)	(100, 37.61156620949525)	(105, 37.27911501957434)	(110, 37.107181032540055)	(115, 36.95106542075666)	(120, 36.80705611311716)	(125, 36.84710722128179)	(130, 36.706636996818844)	(135, 36.59285890226455)	(140, 36.417919889314554)	(145, 36.35386521741408)	(150, 35.60677529073271)
IDDLNTM46.A_R1	(1, 38.60149788100099)	(2, 37.74954152722412)	(3, 38.20536584854426)	(4, 38.14108786908101)	(5, 38.4448355242958)	(6, 38.624383541068056)	(7, 38.83858869765916)	(8, 38.685154639748774)	(9, 38.6678354842844)	(10, 38.89325992063194)	(15, 39.03169471351095)	(20, 39.04830641622246)	(25, 38.96594046347741)	(30, 38.81644172918536)	(35, 38.82737866117605)	(40, 38.707825564882754)	(45, 38.74144523285668)	(50, 38.669896905407725)	(55, 38.57968358478104)	(60, 38.48926417339354)	(65, 38.53389446278716)	(70, 38.47044452655933)	(75, 38.271708244636066)	(80, 38.014328357442515)	(85, 37.74558489272561)	(90, 37.21268014487119)	(95, 36.81870590322079)	(100, 36.3559505818662)	(105, 35.91884808273757)	(110, 35.54200864460021)	(115, 35.15682638201379)	(120, 34.87906773029926)	(125, 34.771627173426275)	(130, 34.571796333886724)	(135, 34.51867883669126)	(140, 34.3847237791123)	(145, 34.34211451431413)	(150, 33.78234188172077)
IDDLNTM46.A_R2	(1, 38.880211670959156)	(2, 37.98242194729665)	(3, 38.17508984910998)	(4, 37.901224926283824)	(5, 38.11539071337744)	(6, 38.564643752050046)	(7, 38.413826054005966)	(8, 38.394087386162774)	(9, 38.267169540675646)	(10, 38.446316330916886)	(15, 38.454917539089735)	(20, 38.38876326072728)	(25, 38.42411296135863)	(30, 38.325783276479356)	(35, 38.296345333826594)	(40, 38.2479110095302)	(45, 38.176271276378365)	(50, 38.12477657275259)	(55, 38.04958126046154)	(60, 37.983702482995696)	(65, 37.94929456921319)	(70, 37.872961221686865)	(75, 37.793532319041006)	(80, 37.660646742420134)	(85, 37.59848042298246)	(90, 37.55369787633656)	(95, 37.45819475020589)	(100, 37.323891871675116)	(105, 36.99347899904764)	(110, 36.805654829214475)	(115, 36.64380100516318)	(120, 36.47576257539847)	(125, 36.498711569004996)	(130, 36.326992091224255)	(135, 36.19760714761786)	(140, 35.99889166305958)	(145, 35.91986116261121)	(150, 35.10744085642351)
IDDLNTM46.B_R1	(1, 38.672557883793004)	(2, 37.59212307471463)	(3, 38.22365790496225)	(4, 38.20019357792109)	(5, 38.56958348704713)	(6, 38.81684542326639)	(7, 39.00292545754733)	(8, 38.825530582299564)	(9, 38.88073340013787)	(10, 39.06532863921471)	(15, 39.19701383306714)	(20, 39.222302774068595)	(25, 39.156188074344)	(30, 39.01729123779003)	(35, 39.04147596008732)	(40, 38.932134298047195)	(45, 38.98763592055999)	(50, 38.93176576943378)	(55, 38.83410175636396)	(60, 38.709671013660895)	(65, 38.77103970056303)	(70, 38.66008037478326)	(75, 38.55407093599048)	(80, 38.26934477227465)	(85, 38.03145105044113)	(90, 37.42740898451911)	(95, 36.99720450582411)	(100, 36.41740620538784)	(105, 35.95647542925402)	(110, 35.488527741860786)	(115, 35.09798533276626)	(120, 34.74212408938592)	(125, 34.636410977333526)	(130, 34.440453812269574)	(135, 34.47075954447881)	(140, 34.38979774717339)	(145, 34.41378534554044)	(150, 33.914086606787535)
IDDLNTM46.B_R2	(1, 38.89806014074239)	(2, 38.08066359075295)	(3, 38.308008917999395)	(4, 37.97438627873896)	(5, 38.333661944422076)	(6, 38.77486665617105)	(7, 38.59714494995961)	(8, 38.58851917589893)	(9, 38.41125887810679)	(10, 38.61026501291623)	(15, 38.63728338103)	(20, 38.58650666617678)	(25, 38.633725580333234)	(30, 38.54574550463235)	(35, 38.535534878097394)	(40, 38.502905527266996)	(45, 38.4471099705019)	(50, 38.414724568011714)	(55, 38.3525218426687)	(60, 38.30194558413986)	(65, 38.27167309042601)	(70, 38.21171187009473)	(75, 38.14245831142889)	(80, 38.01770851334848)	(85, 37.96263087390541)	(90, 37.93696058739001)	(95, 37.86114443386575)	(100, 37.742619718929646)	(105, 37.428635220116384)	(110, 37.2449983434156)	(115, 37.1102356408525)	(120, 36.95158949860071)	(125, 37.00873689658833)	(130, 36.86390968015638)	(135, 36.771006974743656)	(140, 36.599321857792646)	(145, 36.56899194436439)	(150, 35.803674776275656)
IDDLNTM48_R1	(1, 38.57935336219121)	(2, 37.731758406285266)	(3, 38.25078521019593)	(4, 38.21549746714116)	(5, 38.55492159147321)	(6, 38.84517719387531)	(7, 38.96089145965039)	(8, 38.791848521354986)	(9, 38.85830052119583)	(10, 39.02727538051212)	(15, 39.161548459296455)	(20, 39.18147485150429)	(25, 39.10621866476456)	(30, 38.960454237614385)	(35, 38.978873892857266)	(40, 38.868429540027336)	(45, 38.899767452373354)	(50, 38.812332544564335)	(55, 38.727036083317174)	(60, 38.60623264303721)	(65, 38.656959648622475)	(70, 38.58093509435959)	(75, 38.42327226154494)	(80, 38.20718883188096)	(85, 38.018342410183344)	(90, 37.51573655601611)	(95, 37.17881427167053)	(100, 36.774124821599955)	(105, 36.416100970208774)	(110, 36.119599517280875)	(115, 35.829405327617586)	(120, 35.597982545699686)	(125, 35.55753979901702)	(130, 35.37891214041102)	(135, 35.372376308431946)	(140, 35.229813759828275)	(145, 35.202852317570525)	(150, 34.66047609038338)
IDDLNTM48_R2	(1, 38.74275374470841)	(2, 37.85799491574185)	(3, 38.067542346770736)	(4, 37.76694448917538)	(5, 38.08208683319629)	(6, 38.55671564339531)	(7, 38.40126641900195)	(8, 38.39411604299475)	(9, 38.236003655599525)	(10, 38.435702216545735)	(15, 38.445387097116914)	(20, 38.385993395839066)	(25, 38.43109351131084)	(30, 38.33058935605577)	(35, 38.293867204743364)	(40, 38.239445268813014)	(45, 38.16018333827399)	(50, 38.10664209601593)	(55, 38.03153123331487)	(60, 37.97126508783709)	(65, 37.93050086171572)	(70, 37.85270283754768)	(75, 37.778741484659214)	(80, 37.63459628727912)	(85, 37.57360518816817)	(90, 37.524783227406076)	(95, 37.4263898538156)	(100, 37.295600885526696)	(105, 36.94160735969596)	(110, 36.75995831099969)	(115, 36.60658720369344)	(120, 36.44346397011691)	(125, 36.49476435569642)	(130, 36.32439191910017)	(135, 36.21783573425616)	(140, 36.00576579789585)	(145, 35.95317382825723)	(150, 35.126131307851765)
IDDLNTM49_R1	(1, 38.80009684577005)	(2, 37.69601645152195)	(3, 38.251070820001715)	(4, 38.17723879224744)	(5, 38.50810562318414)	(6, 38.79280644330845)	(7, 38.9056121510794)	(8, 38.743996175205034)	(9, 38.80769372218749)	(10, 38.98084648106604)	(15, 39.11242004094492)	(20, 39.14226104225663)	(25, 39.07300749022348)	(30, 38.93692189817709)	(35, 38.95827504198693)	(40, 38.853363735549756)	(45, 38.9126214556287)	(50, 38.85289053976193)	(55, 38.793810329398205)	(60, 38.68062447133242)	(65, 38.72243205472399)	(70, 38.666681132237386)	(75, 38.47872764272493)	(80, 38.2840470498817)	(85, 38.06111495225135)	(90, 37.55590722420409)	(95, 37.19400071101958)	(100, 36.778596594461405)	(105, 36.3951610214164)	(110, 36.07780687237199)	(115, 35.76360033344367)	(120, 35.53370085690118)	(125, 35.495810868792375)	(130, 35.33692557586456)	(135, 35.3406031407451)	(140, 35.21318990352201)	(145, 35.19583293491719)	(150, 34.67923271180415)
IDDLNTM49_R2	(1, 39.0094357201525)	(2, 38.1837513638091)	(3, 38.40847952141027)	(4, 38.07944172704204)	(5, 38.400177754894386)	(6, 38.817744842043325)	(7, 38.67562306155223)	(8, 38.67260980961838)	(9, 38.51474507496353)	(10, 38.67604060166967)	(15, 38.697044119990686)	(20, 38.65624115822637)	(25, 38.70772878280803)	(30, 38.6223160849791)	(35, 38.60464614517059)	(40, 38.56958675051794)	(45, 38.51891814693587)	(50, 38.48429946183173)	(55, 38.43279185514815)	(60, 38.387889375160896)	(65, 38.36914371176737)	(70, 38.29898275164577)	(75, 38.24548686452626)	(80, 38.109221923920906)	(85, 38.067216971301775)	(90, 38.01533816336288)	(95, 37.93110097703897)	(100, 37.81033626322436)	(105, 37.468009758130755)	(110, 37.30801699091611)	(115, 37.18399519448837)	(120, 37.03390325230162)	(125, 37.09738369313376)	(130, 36.947929339364734)	(135, 36.86199146776507)	(140, 36.6761063096858)	(145, 36.641348485405715)	(150, 35.845455297708796)
IDDLNTM50_R1	(1, 38.84307092388281)	(2, 37.83957500317696)	(3, 38.381362433486245)	(4, 38.39584651068522)	(5, 38.647138086167914)	(6, 38.950709714022814)	(7, 39.047027351412574)	(8, 38.822756352218605)	(9, 38.97596487015486)	(10, 39.10850947635349)	(15, 39.22634968782951)	(20, 39.25182012154183)	(25, 39.189759699100975)	(30, 39.10295171482272)	(35, 39.11625558128726)	(40, 38.973946300843586)	(45, 39.053648828987164)	(50, 39.001220170285286)	(55, 38.914821717403896)	(60, 38.83098182776426)	(65, 38.884514378058384)	(70, 38.84995721448091)	(75, 38.702840980067386)	(80, 38.504051646459494)	(85, 38.29851051674179)	(90, 37.840224147880576)	(95, 37.46512463599909)	(100, 37.06986823068109)	(105, 36.71124976555264)	(110, 36.37671963767127)	(115, 36.077579560005745)	(120, 35.85729414801378)	(125, 35.839954726908864)	(130, 35.69345581355665)	(135, 35.73214861064962)	(140, 35.62776072796942)	(145, 35.63091170055249)	(150, 35.12655189755667)
IDDLNTM50_R2	(1, 38.96575610490138)	(2, 38.23548919310147)	(3, 38.39043865146956)	(4, 38.14977487653039)	(5, 38.36704395442595)	(6, 38.79191837883742)	(7, 38.62772566436353)	(8, 38.621538053912275)	(9, 38.50182067953556)	(10, 38.65497390209334)	(15, 38.67021670676422)	(20, 38.61106317964986)	(25, 38.66145469324924)	(30, 38.562462429922284)	(35, 38.55571408977363)	(40, 38.52647521841855)	(45, 38.470455960075)	(50, 38.44069106263245)	(55, 38.373500409855396)	(60, 38.34832387683963)	(65, 38.32299340955408)	(70, 38.24308381173796)	(75, 38.147882737798035)	(80, 38.03328623386273)	(85, 37.94532352656356)	(90, 37.93471732577726)	(95, 37.81798417385789)	(100, 37.70925761994435)	(105, 37.36651411238138)	(110, 37.21702953658801)	(115, 37.05905553621577)	(120, 36.93275268385983)	(125, 36.97306071079761)	(130, 36.85877927532095)	(135, 36.73938071336078)	(140, 36.59860530367638)	(145, 36.528257198389085)	(150, 35.79449918982911)
IDDLNTM52_R1	(1, 38.62151935640046)	(2, 37.71414244534655)	(3, 38.24666310617199)	(4, 38.14292895564866)	(5, 38.491755196078344)	(6, 38.7178346010537)	(7, 38.90674244160179)	(8, 38.74021685730768)	(9, 38.732489097842574)	(10, 38.96798033465679)	(15, 39.09703220583345)	(20, 39.12279088097279)	(25, 39.04808233480478)	(30, 38.90694801113086)	(35, 38.924102224833646)	(40, 38.816776385182514)	(45, 38.861177192267604)	(50, 38.79416430761604)	(55, 38.714467740224165)	(60, 38.58768448073097)	(65, 38.62886928734529)	(70, 38.56572299291973)	(75, 38.388555084092175)	(80, 38.224359668214205)	(85, 38.060728320287595)	(90, 37.61048775507838)	(95, 37.29301650280367)	(100, 36.939051166805015)	(105, 36.591101984990644)	(110, 36.30944947559976)	(115, 36.03597901864089)	(120, 35.82200788717928)	(125, 35.80761374041854)	(130, 35.63835219830827)	(135, 35.63087644340463)	(140, 35.50243443325276)	(145, 35.487817598057006)	(150, 34.97335602777186)
IDDLNTM52_R2	(1, 38.788226829070396)	(2, 37.86802179450715)	(3, 38.113491926920105)	(4, 37.7628364600599)	(5, 38.103696702916544)	(6, 38.55272917266646)	(7, 38.414035363023345)	(8, 38.40090088242611)	(9, 38.26784632572107)	(10, 38.44435793849142)	(15, 38.46411529583163)	(20, 38.415573282737455)	(25, 38.46488065358556)	(30, 38.37410986592865)	(35, 38.34765559257717)	(40, 38.30592904391802)	(45, 38.23908135670896)	(50, 38.1999668677841)	(55, 38.130660477706634)	(60, 38.080792890661016)	(65, 38.0459908681336)	(70, 37.979568514408854)	(75, 37.90263586571288)	(80, 37.77337086415702)	(85, 37.71124186071809)	(90, 37.668463854589156)	(95, 37.56050768255485)	(100, 37.440734401065654)	(105, 37.07477855536049)	(110, 36.895004221771856)	(115, 36.74074790003629)	(120, 36.58435770667289)	(125, 36.633849605061485)	(130, 36.473104219364515)	(135, 36.36186542578375)	(140, 36.160995607039084)	(145, 36.09621081932689)	(150, 35.2880173899553)
IDDLNTM55.A_R1	(1, 38.67850022311001)	(2, 37.61787657690278)	(3, 38.22936223237132)	(4, 38.28997981630579)	(5, 38.593755528379425)	(6, 38.84335583171351)	(7, 38.96222414132958)	(8, 38.834877467689466)	(9, 38.81046047003189)	(10, 39.030983173886376)	(15, 39.16509644616711)	(20, 39.18830664739231)	(25, 39.12051265517811)	(30, 38.977749217737184)	(35, 39.00811679537974)	(40, 38.90560163189035)	(45, 38.95356405608668)	(50, 38.89917452052474)	(55, 38.823037518303934)	(60, 38.741494144487476)	(65, 38.79924232612713)	(70, 38.75297799964471)	(75, 38.588401182106445)	(80, 38.40909980209435)	(85, 38.224917667906126)	(90, 37.76062068855294)	(95, 37.431512024518035)	(100, 37.038118211747104)	(105, 36.66811881981143)	(110, 36.360583543354345)	(115, 36.062845854957736)	(120, 35.81849070350471)	(125, 35.769362044991986)	(130, 35.58456222032025)	(135, 35.571125725474936)	(140, 35.431744448381856)	(145, 35.41132289262999)	(150, 34.89286476006351)
