Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
IDDLNTM18.B_R1	(1, 0.0)	(2, 0.2801006257752505)	(3, 0.2766163537790414)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.5266128695070452)	(9, 0.194248163788658)	(10, 0.044382656687711665)	(15, 0.0)	(20, 0.0)	(25, 0.10913088319326561)	(30, 0.3960362921771125)	(35, 0.18390684450390937)	(40, 0.34732616967010915)	(45, 0.10631559142032863)	(50, 0.05602709369904252)	(55, 0.11927708324622653)	(60, 0.2595190310936433)	(65, 0.0632046940112333)	(70, 0.0)	(75, 0.18100444593106715)	(80, 0.057730902705188776)	(85, 0.0591942969435966)	(90, 0.0)	(95, 0.1240052403450823)	(100, 0.04804114228373124)	(105, 0.2618848517790693)	(110, 0.0)	(115, 0.0632046940112333)	(120, 0.0)	(125, 0.0)	(130, 0.054828504132346585)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM18.B_R2	(1, 0.0)	(2, 0.2741425206617329)	(3, 0.30926398238352076)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.08896391687920725)	(25, 0.0)	(30, 0.17166659698122674)	(35, 0.05138255912809578)	(40, 0.0)	(45, 0.05626053992278853)	(50, 0.0)	(55, 0.06549037644074647)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.13401555379019106)	(80, 0.3408628451171412)	(85, 0.3506850078744547)	(90, 0.26947359618681277)	(95, 0.22335925631698514)	(100, 0.22335925631698514)	(105, 0.28006229878329225)	(110, 0.11117963512703656)	(115, 0.06250783961199147)	(120, 0.11456634750735181)	(125, 0.0)	(130, 0.0)	(135, 0.05354977630973785)	(140, 0.0)	(145, 0.0)	(150, 0.13370022717453417)
IDDLNTM19.A_R1	(1, 0.0)	(2, 0.2779100073288715)	(3, 0.27392366164698456)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.5246464578399744)	(9, 0.21551285588142774)	(10, 0.04552440127256163)	(15, 0.0)	(20, 0.0)	(25, 0.10703755137632337)	(30, 0.4097396265778174)	(35, 0.18979675641559807)	(40, 0.34594475225111776)	(45, 0.10752458607888027)	(50, 0.0570397697193179)	(55, 0.11933017383469442)	(60, 0.2535349212221369)	(65, 0.060899352944374964)	(70, 0.0)	(75, 0.19076748996658474)	(80, 0.05714985290551226)	(85, 0.058374111370158716)	(90, 0.0)	(95, 0.1158608855425083)	(100, 0.046992177088486534)	(105, 0.2633289889393085)	(110, 0.0)	(115, 0.060899352944374964)	(120, 0.0)	(125, 0.0)	(130, 0.054954860889879116)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM19.A_R2	(1, 0.0)	(2, 0.2747743044493956)	(3, 0.2963572806517459)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.08560802446381982)	(25, 0.0)	(30, 0.17101256182588642)	(35, 0.0513488025784818)	(40, 0.0)	(45, 0.05545190315481732)	(50, 0.0)	(55, 0.06215363409616533)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.13063871932557036)	(80, 0.3321710105603134)	(85, 0.334706259696911)	(90, 0.26391276341155134)	(95, 0.2177311988759506)	(100, 0.2177311988759506)	(105, 0.2739536843341285)	(110, 0.10637038055090298)	(115, 0.060899352944374964)	(120, 0.1136125198608415)	(125, 0.0)	(130, 0.0)	(135, 0.05461793962304181)	(140, 0.0)	(145, 0.0)	(150, 0.13677835884650166)
IDDLNTM19.B_R1	(1, 0.0)	(2, 0.2731175918833603)	(3, 0.2710482742699431)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.5137889302500932)	(9, 0.1994789846246468)	(10, 0.04460672780422445)	(15, 0.0)	(20, 0.0)	(25, 0.1073975841363525)	(30, 0.4019487798624356)	(35, 0.19125021380254248)	(40, 0.34404345308323475)	(45, 0.107442850459146)	(50, 0.05548357850974859)	(55, 0.11789613771567382)	(60, 0.25369510609617735)	(65, 0.06091230393619777)	(70, 0.0)	(75, 0.18692404666699217)	(80, 0.05482721682924282)	(85, 0.05861988801758402)	(90, 0.0)	(95, 0.12268790131424302)	(100, 0.04659197938959657)	(105, 0.26271603756716794)	(110, 0.0)	(115, 0.06091230393619777)	(120, 0.0)	(125, 0.0)	(130, 0.053488626998063574)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM19.B_R2	(1, 0.0)	(2, 0.26744313499031785)	(3, 0.29345510405272623)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.08637137719877122)	(25, 0.0)	(30, 0.17020137370356445)	(35, 0.05028441800603788)	(40, 0.0)	(45, 0.05547387858343569)	(50, 0.0)	(55, 0.06380611528621088)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.1341499809073117)	(80, 0.3400923497651163)	(85, 0.34963061063946116)	(90, 0.2698390167896024)	(95, 0.22358330151218617)	(100, 0.22358330151218617)	(105, 0.27989784037607257)	(110, 0.10929876969367955)	(115, 0.0608638043046333)	(120, 0.11240597942257632)	(125, 0.0)	(130, 0.0)	(135, 0.052628566864987056)	(140, 0.0)	(145, 0.0)	(150, 0.13232316145171683)
IDDLNTM19.C_R1	(1, 0.0)	(2, 0.2699855828188322)	(3, 0.2677010266632181)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.5170440127902508)	(9, 0.22147956015766704)	(10, 0.046898674223108124)	(15, 0.0)	(20, 0.0)	(25, 0.10733742323279383)	(30, 0.4162542906820298)	(35, 0.19331832597515872)	(40, 0.33629482523553367)	(45, 0.10929153465875667)	(50, 0.05544128241927969)	(55, 0.11568829189447635)	(60, 0.2495388052260854)	(65, 0.05905169705806282)	(70, 0.0)	(75, 0.19727142403728395)	(80, 0.05495581423621168)	(85, 0.05671818612768548)	(90, 0.0)	(95, 0.12452462873922689)	(100, 0.04515262058988872)	(105, 0.27620691877831727)	(110, 0.0)	(115, 0.05905169705806282)	(120, 0.0)	(125, 0.0)	(130, 0.05301394150393964)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM19.C_R2	(1, 0.0)	(2, 0.2650697075196982)	(3, 0.28850680593756145)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.08467952164657754)	(25, 0.0)	(30, 0.16742125012544662)	(35, 0.051161819192066714)	(40, 0.0)	(45, 0.05452745995703403)	(50, 0.0)	(55, 0.06110371803355197)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.13080715816716587)	(80, 0.3334595278638339)	(85, 0.34343814278639156)	(90, 0.26509418490707976)	(95, 0.21801193027860977)	(100, 0.21801193027860977)	(105, 0.27323291621145523)	(110, 0.10474282017034629)	(115, 0.0599410421329269)	(120, 0.11144962431289934)	(125, 0.0)	(130, 0.0)	(135, 0.05391552527249452)	(140, 0.0)	(145, 0.0)	(150, 0.13671640743753577)
IDDLNTM1_R1	(1, 0.0)	(2, 0.28222097187614426)	(3, 0.2823804547942479)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.5443789926548547)	(9, 0.22193642883298054)	(10, 0.04601401153125291)	(15, 0.0)	(20, 0.0)	(25, 0.10850579816097058)	(30, 0.41722645170921036)	(35, 0.1876348428072566)	(40, 0.35058810920879885)	(45, 0.1135901135901136)	(50, 0.05971040453799074)	(55, 0.1217683976304666)	(60, 0.25931284551974204)	(65, 0.060335577576956886)	(70, 0.0)	(75, 0.20029778650468305)	(80, 0.05957643888678372)	(85, 0.06031006031006031)	(90, 0.0)	(95, 0.12439667612081405)	(100, 0.048706083188841814)	(105, 0.28036459070941827)	(110, 0.0)	(115, 0.060335577576956886)	(120, 0.0)	(125, 0.0)	(130, 0.05436453712315781)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM1_R2	(1, 0.0)	(2, 0.27182268561578904)	(3, 0.30355978631840697)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.08710956986819056)	(25, 0.0)	(30, 0.17354293216362182)	(35, 0.052846259742811465)	(40, 0.0)	(45, 0.05742022983402294)	(50, 0.0)	(55, 0.06314247693558038)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.13111409663133802)	(80, 0.3364451640313709)	(85, 0.34629482905344977)	(90, 0.26556457590940347)	(95, 0.21852349438556337)	(100, 0.21852349438556337)	(105, 0.27597562080320703)	(110, 0.10645803749252025)	(115, 0.06176454452316521)	(120, 0.11653097859994412)	(125, 0.0)	(130, 0.0)	(135, 0.0555574693505728)	(140, 0.0)	(145, 0.0)	(150, 0.1390531562945356)
IDDLNTM2.A_R1	(1, 0.0)	(2, 0.281749108032196)	(3, 0.2769183346253735)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.5346515977207952)	(9, 0.2143483171655782)	(10, 0.046504245329677285)	(15, 0.0)	(20, 0.0)	(25, 0.11095136331326645)	(30, 0.4104961204288806)	(35, 0.1939394497058979)	(40, 0.35091658174473733)	(45, 0.11323332865591781)	(50, 0.059193076811597536)	(55, 0.12326293439579676)	(60, 0.2592515061661372)	(65, 0.0617050789831452)	(70, 0.0)	(75, 0.19115140333967467)	(80, 0.0586777943148698)	(85, 0.061521049520028154)	(90, 0.0)	(95, 0.1258761527720588)	(100, 0.04814210755141898)	(105, 0.279687978045285)	(110, 0.0)	(115, 0.0617050789831452)	(120, 0.0)	(125, 0.0)	(130, 0.0547487652773209)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM2.A_R2	(1, 0.0)	(2, 0.2737438263866045)	(3, 0.30857140228150526)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0872575699369469)	(25, 0.0)	(30, 0.17745961128376653)	(35, 0.05196992038425352)	(40, 0.0)	(45, 0.058383347173882535)	(50, 0.0)	(55, 0.06381221633583536)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.1313694322461026)	(80, 0.33628623942693225)	(85, 0.3504012992480096)	(90, 0.2669439377244297)	(95, 0.21894905374350432)	(100, 0.21894905374350432)	(105, 0.27577735195404784)	(110, 0.10818171989335493)	(115, 0.061235803852196735)	(120, 0.11687711202563532)	(125, 0.0)	(130, 0.0)	(135, 0.055245644827736924)	(140, 0.0)	(145, 0.0)	(150, 0.14248481181837214)
IDDLNTM2.B_R1	(1, 0.0)	(2, 0.28082781550606356)	(3, 0.2795707879363064)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.5393826737604922)	(9, 0.19212880761507303)	(10, 0.044883740662642085)	(15, 0.0)	(20, 0.0)	(25, 0.10878787974017241)	(30, 0.3978649386727674)	(35, 0.18574153627624437)	(40, 0.3534054448149184)	(45, 0.10832435082382445)	(50, 0.05927670633636172)	(55, 0.12202595133417764)	(60, 0.26015756840586907)	(65, 0.06382557485442049)	(70, 0.0)	(75, 0.18170333520839946)	(80, 0.057956827388116694)	(85, 0.06059658528460675)	(90, 0.0)	(95, 0.1256006234856746)	(100, 0.04889837246355406)	(105, 0.2647221497685498)	(110, 0.0)	(115, 0.06382557485442049)	(120, 0.0)	(125, 0.0)	(130, 0.05643268145978612)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM2.B_R2	(1, 0.0)	(2, 0.2821634072989306)	(3, 0.304200671881236)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.08666419451244614)	(25, 0.0)	(30, 0.17651024006084015)	(35, 0.05121601704529384)	(40, 0.0)	(45, 0.05851463337219644)	(50, 0.0)	(55, 0.06501975104568981)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.12970167593200738)	(80, 0.33293160827249846)	(85, 0.34810235975500536)	(90, 0.26237307949756605)	(95, 0.21616945988667896)	(100, 0.21616945988667896)	(105, 0.27365490193613673)	(110, 0.10870931551706259)	(115, 0.06274924499781591)	(120, 0.1157643827523247)	(125, 0.0)	(130, 0.0)	(135, 0.054916391953766526)	(140, 0.0)	(145, 0.0)	(150, 0.13634820920709845)
IDDLNTM2.C_R1	(1, 0.0)	(2, 0.27310924369747897)	(3, 0.2750363711376023)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.5159273011530193)	(9, 0.21942110177404295)	(10, 0.045860204546935054)	(15, 0.0)	(20, 0.0)	(25, 0.10653486200681823)	(30, 0.4157329598506069)	(35, 0.19828784226869042)	(40, 0.34103641456582634)	(45, 0.10785399431090265)	(50, 0.054757561939504484)	(55, 0.11665363819946582)	(60, 0.24939743339196146)	(65, 0.05910038433978242)	(70, 0.0)	(75, 0.19417844657242742)	(80, 0.05471956224350205)	(85, 0.05679868846763512)	(90, 0.0)	(95, 0.1222124508718216)	(100, 0.043623651010791915)	(105, 0.2713829717933685)	(110, 0.0)	(115, 0.05910038433978242)	(120, 0.0)	(125, 0.0)	(130, 0.0517827285953141)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM2.C_R2	(1, 0.0)	(2, 0.2589136429765705)	(3, 0.2903448200985821)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.084750179141424)	(25, 0.0)	(30, 0.16710094890669447)	(35, 0.050659023299242184)	(40, 0.0)	(45, 0.05581612489957223)	(50, 0.0)	(55, 0.06220550235598115)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.13049638460035176)	(80, 0.3327633378932969)	(85, 0.3438863917660087)	(90, 0.2636527479208738)	(95, 0.2174939743339196)	(100, 0.2174939743339196)	(105, 0.2737823811695221)	(110, 0.10496601741471782)	(115, 0.05982237856382863)	(120, 0.11395565978329317)	(125, 0.0)	(130, 0.0)	(135, 0.052911862419386356)	(140, 0.0)	(145, 0.0)	(150, 0.13618819620871606)
IDDLNTM20_R1	(1, 0.0)	(2, 0.27263057529845)	(3, 0.26726364359241706)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.5215797635141968)	(9, 0.2001212576202069)	(10, 0.044942080933011615)	(15, 0.0)	(20, 0.0)	(25, 0.10778136617237279)	(30, 0.4015611560275341)	(35, 0.19090669772373617)	(40, 0.3445410899139428)	(45, 0.10803936110898327)	(50, 0.05494973637535906)	(55, 0.11621238589098949)	(60, 0.2566444445966225)	(65, 0.0614187205266664)	(70, 0.0)	(75, 0.1837752080561945)	(80, 0.056150527623533786)	(85, 0.05865084892278354)	(90, 0.0)	(95, 0.12263677832485799)	(100, 0.046760785979981824)	(105, 0.2628840999153872)	(110, 0.0)	(115, 0.0614187205266664)	(120, 0.0)	(125, 0.0)	(130, 0.05411523423471774)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM20_R2	(1, 0.0)	(2, 0.2705761711735887)	(3, 0.29815933353219115)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.08734561909468302)	(25, 0.0)	(30, 0.1708213141402088)	(35, 0.05095877766458206)	(40, 0.0)	(45, 0.055695055081122685)	(50, 0.0)	(55, 0.06364830639860887)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.13019188930806874)	(80, 0.3327688765100866)	(85, 0.3427223848669726)	(90, 0.263193056814785)	(95, 0.21698648218011454)	(100, 0.21698648218011454)	(105, 0.27268153726123723)	(110, 0.10791832644736353)	(115, 0.061227613166214195)	(120, 0.11140603577561639)	(125, 0.0)	(130, 0.0)	(135, 0.05431589696319256)	(140, 0.0)	(145, 0.0)	(150, 0.1353438252335929)
IDDLNTM21.A_R1	(1, 0.0)	(2, 0.27047591677104765)	(3, 0.26349890886867733)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.5149135707997503)	(9, 0.19864562945855474)	(10, 0.04391186809819403)	(15, 0.0)	(20, 0.0)	(25, 0.10604359504615127)	(30, 0.39697963077258674)	(35, 0.18902324486268018)	(40, 0.34272863334611586)	(45, 0.10632406037622173)	(50, 0.05545942212023133)	(55, 0.1160710962299054)	(60, 0.25292778969947793)	(65, 0.06104795351200591)	(70, 0.0)	(75, 0.18332391235285309)	(80, 0.05531053311784825)	(85, 0.05778278306439536)	(90, 0.0)	(95, 0.12179466648430648)	(100, 0.04745057880599677)	(105, 0.2599082601367874)	(110, 0.0)	(115, 0.06104795351200591)	(120, 0.0)	(125, 0.0)	(130, 0.05500236750826464)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM21.A_R2	(1, 0.0)	(2, 0.2750118375413232)	(3, 0.2967046189350454)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.08628983321834832)	(25, 0.0)	(30, 0.16960881145891313)	(35, 0.04967698877186483)	(40, 0.0)	(45, 0.055303608047969965)	(50, 0.0)	(55, 0.06433389916925131)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.1319952944150177)	(80, 0.33694619999774933)	(85, 0.3465027964297802)	(90, 0.265226713803309)	(95, 0.21999215735836286)	(100, 0.21999215735836286)	(105, 0.2762341123748402)	(110, 0.10966886912743253)	(115, 0.06127648081798925)	(120, 0.11017093669360807)	(125, 0.0)	(130, 0.0)	(135, 0.05316722399051958)	(140, 0.0)	(145, 0.0)	(150, 0.13333356416899594)
IDDLNTM21.B_R1	(1, 0.0)	(2, 0.2980268116368392)	(3, 0.2991259848646002)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.5560954435821323)	(9, 0.1519660868420128)	(10, 0.04226428822822112)	(15, 0.0)	(20, 0.0)	(25, 0.10856383103681562)	(30, 0.36586088648105297)	(35, 0.1723891564621364)	(40, 0.36124435892445683)	(45, 0.10041270721839991)	(50, 0.06009244693417957)	(55, 0.12681441710089397)	(60, 0.2725216822695384)	(65, 0.06710991365886533)	(70, 0.0)	(75, 0.15323767939961866)	(80, 0.05930362850013934)	(85, 0.06198905956247302)	(90, 0.0)	(95, 0.12756875166896525)	(100, 0.04828603332305283)	(105, 0.24160258594510903)	(110, 0.0)	(115, 0.06710991365886533)	(120, 0.0)	(125, 0.0)	(130, 0.05798462062682617)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM21.B_R2	(1, 0.0)	(2, 0.2899231031341308)	(3, 0.3162817081841637)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.09380042591884956)	(25, 0.0)	(30, 0.18066959477793576)	(35, 0.053941387341964214)	(40, 0.0)	(45, 0.05851049958285298)	(50, 0.0)	(55, 0.06949792137721664)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.14135367709006175)	(80, 0.3553476178437627)	(85, 0.36692557584284496)	(90, 0.27981933040522206)	(95, 0.23558946181676954)	(100, 0.23558946181676954)	(105, 0.2916645383655639)	(110, 0.1157838904740691)	(115, 0.06630816377508675)	(120, 0.12356431273331837)	(125, 0.0)	(130, 0.0)	(135, 0.05488969365611094)	(140, 0.0)	(145, 0.0)	(150, 0.13296763193473238)
IDDLNTM22.A_R1	(1, 0.0)	(2, 0.27083639313764574)	(3, 0.2696707533995883)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.5152321915503553)	(9, 0.22164639619162185)	(10, 0.04636137784833784)	(15, 0.0)	(20, 0.0)	(25, 0.10620143653441319)	(30, 0.4190863404895842)	(35, 0.19833748689626662)	(40, 0.34074369369474383)	(45, 0.11188198752454642)	(50, 0.05575643413708079)	(55, 0.11706131342731498)	(60, 0.24974997027618667)	(65, 0.05892697422459702)	(70, 0.0)	(75, 0.20144585953108646)	(80, 0.054855006072983034)	(85, 0.05840243634247117)	(90, 0.0)	(95, 0.11607440511575969)	(100, 0.04613990629810692)	(105, 0.27109283388001837)	(110, 0.0)	(115, 0.05892697422459702)	(120, 0.0)	(125, 0.0)	(130, 0.052644176036467434)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM22.A_R2	(1, 0.0)	(2, 0.26322088018233714)	(3, 0.2887872451037303)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.08491685491748435)	(25, 0.0)	(30, 0.16833003457287465)	(35, 0.05023518724448205)	(40, 0.0)	(45, 0.05620714816912966)	(50, 0.0)	(55, 0.061289337427060095)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.13303446330449542)	(80, 0.336073363810927)	(85, 0.3432381627341867)	(90, 0.2689169730356445)	(95, 0.22172410550749233)	(100, 0.22172410550749233)	(105, 0.27787297168971914)	(110, 0.10480655431453778)	(115, 0.05904742366419629)	(120, 0.1117537671533601)	(125, 0.0)	(130, 0.0)	(135, 0.053980776269439965)	(140, 0.0)	(145, 0.0)	(150, 0.13628271270788211)
IDDLNTM22.B_R1	(1, 0.0)	(2, 0.2715045329363297)	(3, 0.2735961841719419)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.5171300084281241)	(9, 0.21347146434042238)	(10, 0.04614756804531091)	(15, 0.0)	(20, 0.0)	(25, 0.10704332794015416)	(30, 0.41080850522810275)	(35, 0.19578265693023525)	(40, 0.34154203911387815)	(45, 0.10745755691034403)	(50, 0.05606445566827231)	(55, 0.11616456783819643)	(60, 0.25230645561495574)	(65, 0.059813022784643996)	(70, 0.0)	(75, 0.1911030999501695)	(80, 0.055449264128386376)	(85, 0.05745478854841454)	(90, 0.0)	(95, 0.123505853547502)	(100, 0.04529450244333573)	(105, 0.27058584690343335)	(110, 0.0)	(115, 0.059813022784643996)	(120, 0.0)	(125, 0.0)	(130, 0.05268090219889963)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM22.B_R2	(1, 0.0)	(2, 0.26340451099449813)	(3, 0.29471776037469266)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.086262157722807)	(25, 0.0)	(30, 0.16835741808211988)	(35, 0.05119623994930822)	(40, 0.0)	(45, 0.05378824697069432)	(50, 0.0)	(55, 0.062286092774985494)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.13354577947844062)	(80, 0.3381871945830334)	(85, 0.3451470615376097)	(90, 0.26969586980906507)	(95, 0.22257629913073435)	(100, 0.22257629913073435)	(105, 0.2772053078726061)	(110, 0.10708434070947989)	(115, 0.060227251754833865)	(120, 0.11212891133654462)	(125, 0.0)	(130, 0.0)	(135, 0.053529866523942225)	(140, 0.0)	(145, 0.0)	(150, 0.13558821539086194)
IDDLNTM32_R1	(1, 0.0)	(2, 0.26185141760406144)	(3, 0.26653355467072193)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.5045486381172392)	(9, 0.21855132357436663)	(10, 0.04644215625955291)	(15, 0.0)	(20, 0.0)	(25, 0.10648959675578205)	(30, 0.4138157869279377)	(35, 0.187262265457824)	(40, 0.33922276524693434)	(45, 0.10901253342310653)	(50, 0.05490869832720012)	(55, 0.11425188349604726)	(60, 0.25032794307140455)	(65, 0.05935866330791049)	(70, 0.0)	(75, 0.1962357165797956)	(80, 0.054897089722902616)	(85, 0.057249766860530356)	(90, 0.0)	(95, 0.1212325242136138)	(100, 0.04647311253767959)	(105, 0.27258550704448803)	(110, 0.0)	(115, 0.05935866330791049)	(120, 0.0)	(125, 0.0)	(130, 0.05353501348532866)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM32_R2	(1, 0.0)	(2, 0.26767506742664327)	(3, 0.2886285981836404)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.08687879456252974)	(25, 0.0)	(30, 0.16494665846325296)	(35, 0.04951843639839182)	(40, 0.0)	(45, 0.05443274555100241)	(50, 0.0)	(55, 0.061587515333031514)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.13283725897635326)	(80, 0.3351636232775733)	(85, 0.3460950589910575)	(90, 0.2690023178513247)	(95, 0.22139543162725545)	(100, 0.22139543162725545)	(105, 0.27644343320602566)	(110, 0.10601364397958433)	(115, 0.06040343769468597)	(120, 0.11051778244701639)	(125, 0.0)	(130, 0.0)	(135, 0.0537052730150254)	(140, 0.0)	(145, 0.0)	(150, 0.13644946968026034)
IDDLNTM33.A_R1	(1, 0.0)	(2, 0.2914377054091345)	(3, 0.28387187061985175)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.5353156112035581)	(9, 0.19406584900255622)	(10, 0.04536002221643973)	(15, 0.0)	(20, 0.0)	(25, 0.10930663278805385)	(30, 0.3998915417903039)	(35, 0.19058906365141182)	(40, 0.3482995458312469)	(45, 0.10534440948222139)	(50, 0.05619709655623318)	(55, 0.11864803342961916)	(60, 0.26070642155694385)	(65, 0.06332559985480594)	(70, 0.0)	(75, 0.17993566853771656)	(80, 0.055925951031992986)	(85, 0.05973073500116986)	(90, 0.0)	(95, 0.1264981336878634)	(100, 0.04793153138181445)	(105, 0.26011602404448536)	(110, 0.0)	(115, 0.06332559985480594)	(120, 0.0)	(125, 0.0)	(130, 0.056114003572998276)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM33.A_R2	(1, 0.0)	(2, 0.28057001786499136)	(3, 0.29764781257721634)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.08921125078993)	(25, 0.0)	(30, 0.1722954873950131)	(35, 0.051675088942291926)	(40, 0.0)	(45, 0.055733525176080594)	(50, 0.0)	(55, 0.06562596349594046)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.13235400234847008)	(80, 0.33952667612760457)	(85, 0.34896428969712606)	(90, 0.2669996217082605)	(95, 0.22059000391411684)	(100, 0.22059000391411684)	(105, 0.27719381875671034)	(110, 0.11086790620988851)	(115, 0.06298448129205216)	(120, 0.11544676691762204)	(125, 0.0)	(130, 0.0)	(135, 0.05445651722320743)	(140, 0.0)	(145, 0.0)	(150, 0.13603196018534108)
